variant,cell,loss%,final_mean,final_p10,day1_money,day1_income,income_total,rent_total,upg_total,cards,deaths
C+G100,P3_orta_acgozlu,0.0,1958,1096,862,150,10938,5882,3676,15.7,{}
C+G100,P3_orta_mantikli,0.3,2543,1352,862,150,11770,5861,3914,15.9,{'bankrupt@12': 1}
C+G100,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
C+G100,P3_iyi_acgozlu,0.0,6949,4039,926,210,17935,5498,6435,22.9,{}
C+G100,P3_iyi_mantikli,0.0,7565,4916,926,210,18856,5502,6710,23.2,{}
C+G100,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
C+G100,P4_zayif_acgozlu,62.0,1423,375,937,83,5749,4741,122,0.6,"{'bankrupt@12': 138, 'bankrupt@16': 16, 'bankrupt@8': 32}"
C+G100,P4_zayif_mantikli,63.0,1406,353,937,83,5670,4666,132,0.6,"{'bankrupt@12': 142, 'bankrupt@16': 14, 'bankrupt@8': 33}"
C+G100,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
C+G100,P4_orta_acgozlu,0.3,2166,1260,1095,243,13384,8545,3438,12.6,{'bankrupt@12': 1}
C+G100,P4_orta_mantikli,0.3,2496,1148,1095,243,13870,8519,3602,12.7,{'bankrupt@12': 1}
C+G100,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
C+G100,P4_iyi_acgozlu,0.0,6513,3655,1091,230,20337,8083,6890,21.2,{}
C+G100,P4_iyi_mantikli,0.0,7518,4724,1091,230,21706,8091,7240,21.7,{}
E+G100,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
E+G100,P1_zayif_acgozlu,9.0,206,33,369,23,1313,1064,333,5.4,"{'bankrupt@16': 20, 'bankrupt@12': 7}"
E+G100,P1_zayif_mantikli,71.0,244,69,309,23,988,762,320,4.1,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 47}"
E+G100,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
E+G100,P1_orta_acgozlu,0.0,312,140,385,38,2490,1508,1081,11.2,{}
E+G100,P1_orta_mantikli,3.3,252,84,325,38,2381,1475,1047,10.7,"{'bankrupt@8': 3, 'bankrupt@12': 6, 'bankrupt@16': 1}"
E+G100,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
E+G100,P1_iyi_acgozlu,0.0,640,318,394,46,3909,1485,2412,18.1,{}
E+G100,P1_iyi_mantikli,0.3,660,328,335,46,4154,1494,2638,18.6,{'bankrupt@8': 1}
E+G100,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
E+G100,P2_zayif_acgozlu,34.3,456,121,626,33,3088,2610,273,3.1,"{'bankrupt@16': 24, 'bankrupt@8': 5, 'bankrupt@12': 74}"
E+G100,P2_zayif_mantikli,37.0,471,147,626,33,3014,2526,274,3.0,"{'bankrupt@12': 79, 'bankrupt@16': 23, 'bankrupt@8': 9}"
E+G100,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
E+G100,P2_orta_acgozlu,0.0,1060,621,686,95,7008,3381,3056,15.6,{}
E+G100,P2_orta_mantikli,0.0,1148,548,686,95,7519,3364,3474,15.9,{}
E+G100,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
E+G100,P2_iyi_acgozlu,0.0,4270,1974,746,150,12966,3087,6410,23.5,{}
E+G100,P2_iyi_mantikli,0.0,4682,2393,746,150,13450,3143,6422,23.5,{}
E+G100,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
E+G100,P3_zayif_acgozlu,54.7,943,241,796,86,4451,3719,171,1.3,"{'bankrupt@12': 136, 'bankrupt@16': 19, 'bankrupt@8': 9}"
E+G100,P3_zayif_mantikli,57.3,962,242,796,86,4342,3604,180,1.3,"{'bankrupt@12': 143, 'bankrupt@16': 17, 'bankrupt@8': 12}"
E+G100,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
E+G100,P3_orta_acgozlu,0.0,1645,997,862,150,10773,5973,3753,14.2,{}
E+G100,P3_orta_mantikli,0.3,1865,1030,862,150,11372,5921,4152,14.3,{'bankrupt@12': 1}
E+G100,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
E+G100,P3_iyi_acgozlu,0.0,4771,2375,926,210,17191,5602,7781,22.3,{}
E+G100,P3_iyi_mantikli,0.0,5578,3242,926,210,18402,5633,8120,22.6,{}
E+G100,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
E+G100,P4_zayif_acgozlu,62.3,1446,414,937,83,5757,4741,103,0.5,"{'bankrupt@12': 137, 'bankrupt@16': 18, 'bankrupt@8': 32}"
E+G100,P4_zayif_mantikli,62.3,1407,332,937,83,5697,4704,116,0.5,"{'bankrupt@12': 140, 'bankrupt@16': 14, 'bankrupt@8': 33}"
E+G100,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
E+G100,P4_orta_acgozlu,0.3,1846,1105,1095,243,13259,8598,3580,11.5,{'bankrupt@12': 1}
E+G100,P4_orta_mantikli,0.3,1948,955,1095,243,13674,8566,3915,11.5,{'bankrupt@12': 1}
E+G100,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
E+G100,P4_iyi_acgozlu,0.0,4236,2067,1091,230,19256,8155,8033,20.1,{}
E+G100,P4_iyi_mantikli,0.0,5649,3364,1091,230,21157,8224,8428,20.5,{}
