variant,cell,loss%,final_mean,final_p10,day1_money,day1_income,income_total,rent_total,upg_total,cards,deaths
F_D+E,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
F_D+E,P4_iyi_acgozlu,6.3,6712,1887,704,219,21946,5331,11041,23.4,{'bankrupt@12': 19}
F_D+E,P4_iyi_mantikli,0.0,4414,2288,1091,230,21834,7899,10657,22.3,{}
G_kiraKilidi,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G_kiraKilidi,P1_zayif_acgozlu,7.7,195,40,369,23,1330,1069,356,5.9,"{'bankrupt@16': 17, 'bankrupt@12': 6}"
G_kiraKilidi,P1_zayif_mantikli,70.7,237,60,309,23,989,757,331,4.4,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 46}"
G_kiraKilidi,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G_kiraKilidi,P1_orta_acgozlu,0.0,326,133,385,38,2568,1498,1156,13.7,{}
G_kiraKilidi,P1_orta_mantikli,3.0,288,109,325,38,2496,1474,1136,13.3,"{'bankrupt@8': 2, 'bankrupt@12': 7}"
G_kiraKilidi,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G_kiraKilidi,P1_iyi_acgozlu,0.0,1094,434,394,46,4309,1435,2404,21.6,{}
G_kiraKilidi,P1_iyi_mantikli,0.0,1324,526,335,46,4575,1450,2443,21.7,{}
G_kiraKilidi,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G_kiraKilidi,P2_zayif_acgozlu,32.0,449,140,626,33,3126,2641,292,3.7,"{'bankrupt@12': 71, 'bankrupt@16': 21, 'bankrupt@8': 4}"
G_kiraKilidi,P2_zayif_mantikli,34.3,438,110,626,33,3086,2581,329,3.7,"{'bankrupt@16': 23, 'bankrupt@12': 74, 'bankrupt@8': 6}"
G_kiraKilidi,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G_kiraKilidi,P2_orta_acgozlu,0.0,1622,802,686,95,7548,3271,3132,19.1,{}
G_kiraKilidi,P2_orta_mantikli,0.0,2049,1098,686,95,8138,3306,3215,19.2,{}
G_kiraKilidi,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G_kiraKilidi,P2_iyi_acgozlu,0.0,7433,5391,746,150,14051,2980,4425,23.8,{}
G_kiraKilidi,P2_iyi_mantikli,0.0,7492,5500,746,150,14186,3021,4440,23.8,{}
G_kiraKilidi,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G_kiraKilidi,P3_zayif_acgozlu,55.0,939,254,796,86,4451,3700,191,1.6,"{'bankrupt@12': 135, 'bankrupt@16': 19, 'bankrupt@8': 11}"
G_kiraKilidi,P3_zayif_mantikli,55.3,931,267,796,86,4438,3690,213,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 21, 'bankrupt@8': 14}"
G_kiraKilidi,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G_kiraKilidi,P3_orta_acgozlu,0.0,2450,1322,862,150,11319,5840,3606,17.2,{}
G_kiraKilidi,P3_orta_mantikli,0.3,3181,1588,862,150,12407,5787,3958,18.0,{'bankrupt@12': 1}
G_kiraKilidi,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G_kiraKilidi,P3_iyi_acgozlu,0.0,9013,5872,926,210,19177,5339,5753,23.7,{}
G_kiraKilidi,P3_iyi_mantikli,0.0,9571,6943,926,210,19786,5354,5780,23.7,{}
G_kiraKilidi,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G_kiraKilidi,P4_zayif_acgozlu,61.7,1410,404,937,83,5767,4757,134,0.8,"{'bankrupt@12': 137, 'bankrupt@16': 16, 'bankrupt@8': 32}"
G_kiraKilidi,P4_zayif_mantikli,63.0,1386,314,937,83,5652,4659,144,0.7,"{'bankrupt@12': 143, 'bankrupt@16': 13, 'bankrupt@8': 33}"
G_kiraKilidi,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G_kiraKilidi,P4_orta_acgozlu,0.3,2582,1462,1095,243,13684,8514,3350,14.0,{'bankrupt@12': 1}
G_kiraKilidi,P4_orta_mantikli,0.3,3196,1602,1095,243,14486,8460,3556,14.4,{'bankrupt@12': 1}
G_kiraKilidi,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G_kiraKilidi,P4_iyi_acgozlu,0.0,8476,4836,1091,230,21613,7933,6332,22.5,{}
G_kiraKilidi,P4_iyi_mantikli,0.0,9751,7001,1091,230,23130,7913,6582,22.9,{}
H_F+G,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
H_F+G,P1_zayif_acgozlu,9.0,206,33,369,23,1313,1064,333,5.4,"{'bankrupt@16': 20, 'bankrupt@12': 7}"
H_F+G,P1_zayif_mantikli,71.0,245,74,309,23,988,762,319,4.1,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 47}"
H_F+G,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
H_F+G,P1_orta_acgozlu,0.0,348,147,385,38,2481,1509,1037,11.0,{}
H_F+G,P1_orta_mantikli,3.3,291,102,325,38,2364,1477,992,10.6,"{'bankrupt@8': 3, 'bankrupt@12': 6, 'bankrupt@16': 1}"
H_F+G,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
H_F+G,P1_iyi_acgozlu,0.0,625,316,394,46,3769,1490,2284,17.2,{}
H_F+G,P1_iyi_mantikli,0.3,626,300,335,46,3908,1503,2418,17.4,{'bankrupt@8': 1}
H_F+G,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
H_F+G,P2_zayif_acgozlu,34.3,456,121,626,33,3088,2610,273,3.1,"{'bankrupt@16': 24, 'bankrupt@8': 5, 'bankrupt@12': 74}"
H_F+G,P2_zayif_mantikli,37.0,472,147,626,33,3014,2526,273,3.0,"{'bankrupt@12': 79, 'bankrupt@16': 23, 'bankrupt@8': 9}"
H_F+G,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
H_F+G,P2_orta_acgozlu,0.0,1087,662,686,95,6897,3392,2911,15.0,{}
H_F+G,P2_orta_mantikli,0.0,1009,511,686,95,6976,3380,3078,14.6,{}
H_F+G,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
H_F+G,P2_iyi_acgozlu,0.0,2805,1523,746,150,12062,3157,6920,22.8,{}
H_F+G,P2_iyi_mantikli,0.0,3211,1627,746,150,12740,3222,7112,22.8,{}
H_F+G,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
H_F+G,P3_zayif_acgozlu,54.7,943,241,796,86,4451,3719,171,1.3,"{'bankrupt@12': 136, 'bankrupt@16': 19, 'bankrupt@8': 9}"
H_F+G,P3_zayif_mantikli,57.3,962,242,796,86,4342,3604,180,1.3,"{'bankrupt@12': 143, 'bankrupt@16': 17, 'bankrupt@8': 12}"
H_F+G,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
H_F+G,P3_orta_acgozlu,0.0,1660,983,862,150,10656,5975,3623,13.8,{}
H_F+G,P3_orta_mantikli,0.3,1606,899,862,150,10798,5951,3831,13.4,{'bankrupt@12': 1}
H_F+G,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
H_F+G,P3_iyi_acgozlu,0.0,3472,1994,926,210,16062,5691,7892,21.2,{}
H_F+G,P3_iyi_mantikli,0.0,3861,2169,926,210,17166,5771,8486,21.3,{}
H_F+G,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
H_F+G,P4_zayif_acgozlu,62.3,1446,414,937,83,5757,4741,103,0.5,"{'bankrupt@12': 137, 'bankrupt@16': 18, 'bankrupt@8': 32}"
H_F+G,P4_zayif_mantikli,62.3,1407,332,937,83,5697,4704,116,0.5,"{'bankrupt@12': 140, 'bankrupt@16': 14, 'bankrupt@8': 33}"
H_F+G,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
H_F+G,P4_orta_acgozlu,0.3,1905,1145,1095,243,13206,8608,3456,11.1,{'bankrupt@12': 1}
H_F+G,P4_orta_mantikli,0.3,1690,881,1095,243,13260,8609,3727,10.7,{'bankrupt@12': 1}
H_F+G,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
H_F+G,P4_iyi_acgozlu,0.0,3350,1927,1091,230,18416,8141,8098,19.2,{}
H_F+G,P4_iyi_mantikli,0.0,3949,2017,1091,230,19516,8160,8571,19.1,{}
